"success","task","trial_type","trial_index","time_elapsed","internal_node_id","ID","condition","StartTime","EndTime","view_history","rt","stimulus","response","response_raw","response_normalized","correct_answer","correct"
NULL,"presentation_trials_practice","html-keyboard-response","10","53595","0.0-2.0-1.0-2.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">D</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","11","54597","0.0-2.0-1.0-3.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_practice","html-keyboard-response","12","63836","0.0-2.0-1.0-4.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,NULL,NULL,"5BD","5BD","5BD","1"
NULL,NULL,"html-keyboard-response","13","65837","0.0-2.0-1.0-5.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<p style='color:green; font-size: 48px;'>正解です！</p>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_practice","html-keyboard-response","14","66839","0.0-2.0-2.0-0.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">1</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_practice","html-keyboard-response","15","67840","0.0-2.0-2.0-1.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">G</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_practice","html-keyboard-response","16","68843","0.0-2.0-2.0-2.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">C</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_practice","html-keyboard-response","17","69844","0.0-2.0-2.0-3.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">7</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","18","70845","0.0-2.0-2.0-4.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_practice","html-keyboard-response","19","77272","0.0-2.0-2.0-5.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,NULL,NULL,"17CG","17CG","17CG","1"
NULL,NULL,"html-keyboard-response","20","79274","0.0-2.0-2.0-6.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<p style='color:green; font-size: 48px;'>正解です！</p>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_practice","html-keyboard-response","21","80275","0.0-2.0-3.0-0.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">F</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_practice","html-keyboard-response","22","81276","0.0-2.0-3.0-1.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">6</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_practice","html-keyboard-response","23","82278","0.0-2.0-3.0-2.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">A</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_practice","html-keyboard-response","24","83279","0.0-2.0-3.0-3.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">2</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","25","84281","0.0-2.0-3.0-4.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_practice","html-keyboard-response","26","88356","0.0-2.0-3.0-5.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,NULL,NULL,"26AF","26AF","26AF","1"
NULL,NULL,"html-keyboard-response","27","90358","0.0-2.0-3.0-6.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<p style='color:green; font-size: 48px;'>正解です！</p>",NULL,NULL,NULL,NULL,NULL
NULL,"main_task_inst_tl","instructions","28","106522","0.0-3.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45","Array","16165",NULL,NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","29","107523","0.0-4.0-0.0-0.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">D</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","30","108525","0.0-4.0-0.0-1.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">3</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","31","109527","0.0-4.0-0.0-2.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">B</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","32","110528","0.0-4.0-0.0-3.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">1</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","33","111530","0.0-4.0-0.0-4.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_main","html-keyboard-response","34","116249","0.0-4.0-0.0-5.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,NULL,NULL,"13BD","13BD","13BD","1"
NULL,"presentation_trials_main","html-keyboard-response","35","117255","0.0-4.0-1.0-0.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">A</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","36","118257","0.0-4.0-1.0-1.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">7</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","37","119258","0.0-4.0-1.0-2.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">4</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","38","120258","0.0-4.0-1.0-3.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">F</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","39","121260","0.0-4.0-1.0-4.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_main","html-keyboard-response","40","125753","0.0-4.0-1.0-5.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,NULL,NULL,"47AF","47AF","47AF","1"
NULL,"presentation_trials_main","html-keyboard-response","41","126755","0.0-4.0-2.0-0.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">2</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","42","127756","0.0-4.0-2.0-1.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">G</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","43","128757","0.0-4.0-2.0-2.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">E</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","44","129758","0.0-4.0-2.0-3.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">5</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","45","130759","0.0-4.0-2.0-4.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_main","html-keyboard-response","46","135430","0.0-4.0-2.0-5.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,NULL,NULL,"25EG","25EG","25EG","1"
NULL,"presentation_trials_main","html-keyboard-response","47","136431","0.0-4.0-3.0-0.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">D</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","48","137433","0.0-4.0-3.0-1.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">3</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","49","138434","0.0-4.0-3.0-2.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">B</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","50","139435","0.0-4.0-3.0-3.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">7</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","51","140437","0.0-4.0-3.0-4.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">A</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","52","141437","0.0-4.0-3.0-5.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_main","html-keyboard-response","53","146363","0.0-4.0-3.0-6.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,NULL,NULL,"37ABD","37ABD","37ABD","1"
NULL,"presentation_trials_main","html-keyboard-response","54","147364","0.0-4.0-4.0-0.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">F</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","55","148372","0.0-4.0-4.0-1.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">2</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","56","149373","0.0-4.0-4.0-2.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">K</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","57","150375","0.0-4.0-4.0-3.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">5</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","58","151377","0.0-4.0-4.0-4.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">C</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","59","152377","0.0-4.0-4.0-5.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_main","html-keyboard-response","60","159038","0.0-4.0-4.0-6.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,NULL,NULL,"25CFK","25CFK","25CFK","1"
NULL,"presentation_trials_main","html-keyboard-response","61","160039","0.0-4.0-5.0-0.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">4</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","62","161040","0.0-4.0-5.0-1.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">M</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","63","162042","0.0-4.0-5.0-2.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">H</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","64","163044","0.0-4.0-5.0-3.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">1</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","65","164046","0.0-4.0-5.0-4.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">E</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","66","165048","0.0-4.0-5.0-5.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_main","html-keyboard-response","67","170221","0.0-4.0-5.0-6.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,NULL,NULL,"14EHM","14EHM","14EHM","1"
NULL,"presentation_trials_main","html-keyboard-response","68","171223","0.0-4.0-6.0-0.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">G</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","69","172224","0.0-4.0-6.0-1.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">9</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","70","173225","0.0-4.0-6.0-2.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">2</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","71","174227","0.0-4.0-6.0-3.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">L</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","72","175240","0.0-4.0-6.0-4.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">A</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","73","176249","0.0-4.0-6.0-5.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">5</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","74","177251","0.0-4.0-6.0-6.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_main","html-keyboard-response","75","186770","0.0-4.0-6.0-7.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,NULL,NULL,"259AGL","259AGL","259AGL","1"
NULL,"presentation_trials_main","html-keyboard-response","76","187772","0.0-4.0-7.0-0.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">3</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","77","188773","0.0-4.0-7.0-1.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">B</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","78","189774","0.0-4.0-7.0-2.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">N</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","79","190776","0.0-4.0-7.0-3.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">7</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","80","191777","0.0-4.0-7.0-4.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">D</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","81","192790","0.0-4.0-7.0-5.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">F</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","82","193791","0.0-4.0-7.0-6.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_main","html-keyboard-response","83","201357","0.0-4.0-7.0-7.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,NULL,NULL,"37BDFN","37BDFN","37BDFN","1"
NULL,"presentation_trials_main","html-keyboard-response","84","202358","0.0-4.0-8.0-0.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">E</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","85","203359","0.0-4.0-8.0-1.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">6</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","86","204362","0.0-4.0-8.0-2.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">1</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","87","205363","0.0-4.0-8.0-3.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">Q</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","88","206364","0.0-4.0-8.0-4.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">H</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","89","207365","0.0-4.0-8.0-5.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">8</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","90","208366","0.0-4.0-8.0-6.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_main","html-keyboard-response","91","216038","0.0-4.0-8.0-7.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,NULL,NULL,"168EHQ","168EHQ","168EHQ","1"
NULL,"presentation_trials_main","html-keyboard-response","92","217040","0.0-4.0-9.0-0.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">C</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","93","218042","0.0-4.0-9.0-1.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">4</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","94","219054","0.0-4.0-9.0-2.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">T</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","95","220056","0.0-4.0-9.0-3.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">K</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","96","221057","0.0-4.0-9.0-4.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">2</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","97","222057","0.0-4.0-9.0-5.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">A</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","98","223059","0.0-4.0-9.0-6.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">9</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","99","224061","0.0-4.0-9.0-7.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_main","html-keyboard-response","100","234765","0.0-4.0-9.0-8.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,NULL,NULL,"249ACKT","249ACKT","249ACKT","1"
NULL,"presentation_trials_main","html-keyboard-response","101","235766","0.0-4.0-10.0-0.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">6</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","102","236767","0.0-4.0-10.0-1.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">Z</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","103","237769","0.0-4.0-10.0-2.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">R</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","104","238770","0.0-4.0-10.0-3.0","6337447","control","2025/8/8 11:36:41","2025/8/8 11:41:45",NULL,NULL,"<div style=""font-size: 48px;"">3</div>",NULL,NULL,NULL,NULL,NULL
