"success","task","trial_type","trial_index","time_elapsed","internal_node_id","ID","condition","StartTime","EndTime","view_history","rt","stimulus","response","correct_answer","sentence_text","correct"
NULL,"classification_trial","html-button-response","66","161324","0.0-2.0-27.0-0.0","4818552","structured","2025/8/8 11:32:38","2025/8/8 11:35:34",NULL,"1098","<p>話の構成を考えている。</p>","0","プランニング","話の構成を考えている。","1"
NULL,"feedback_trial","html-keyboard-response","67","161826","0.0-2.0-27.0-1.0","4818552","structured","2025/8/8 11:32:38","2025/8/8 11:35:34",NULL,NULL,"<p style='color:green;'>正解！</p>",NULL,NULL,NULL,NULL
NULL,"task_description","html-keyboard-response","68","176071","0.0-3.0","4818552","structured","2025/8/8 11:32:38","2025/8/8 11:35:34",NULL,"14245","
      <p style=""text-align: left"">本課題では、<strong>あなたが考えたオリジナルの面白い物語を書いていただきます。</strong></p>
      <p style=""text-align: left"">その時に、いま覚えてもらった4種類の思考内容についてもお尋ねします。</p>
      <p><br><br></p>
      <p style=""text-align: left"">次に、本課題の前に行ってもらう課題の説明に移ります。準備ができたらスペースキーを押してください。</p>
    "," ",NULL,NULL,NULL
"1","FullScreen","fullscreen","0","6873","0.0-0.0","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"category_inst_tl","instructions","1","84558","0.0-1.0","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40","Array","77685",NULL,NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","2","89338","0.0-2.0-0.0-0.0","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,"4779","<p>話のつながりがおかしいので直した。</p>","2","修正","話のつながりがおかしいので直した。","1"
NULL,"feedback_trial","html-keyboard-response","3","89839","0.0-2.0-0.0-1.0","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,NULL,"<p style='color:green;'>正解！</p>",NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","4","97261","0.0-2.0-1.0-0.0","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,"7422","<p>時系列を整理している。</p>","0","プランニング","時系列を整理している。","1"
NULL,"feedback_trial","html-keyboard-response","5","97763","0.0-2.0-1.0-1.0","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,NULL,"<p style='color:green;'>正解！</p>",NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","6","101671","0.0-2.0-2.0-0.0","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,"3908","<p>読みにくい部分を調整している。</p>","2","修正","読みにくい部分を調整している。","1"
NULL,"feedback_trial","html-keyboard-response","7","102172","0.0-2.0-2.0-1.0","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,NULL,"<p style='color:green;'>正解！</p>",NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","8","103965","0.0-2.0-3.0-0.0","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,"1793","<p>キーボードで文章を入力している。</p>","1","出力","キーボードで文章を入力している。","1"
NULL,"feedback_trial","html-keyboard-response","9","104465","0.0-2.0-3.0-1.0","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,NULL,"<p style='color:green;'>正解！</p>",NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","10","105790","0.0-2.0-4.0-0.0","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,"1324","<p>文章をどんどんタイピングしている。</p>","1","出力","文章をどんどんタイピングしている。","1"
NULL,"feedback_trial","html-keyboard-response","11","106290","0.0-2.0-4.0-1.0","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,NULL,"<p style='color:green;'>正解！</p>",NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","12","110918","0.0-2.0-5.0-0.0","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,"4628","<p>思いついた文をそのまま書いている。</p>","1","出力","思いついた文をそのまま書いている。","1"
NULL,"feedback_trial","html-keyboard-response","13","111419","0.0-2.0-5.0-1.0","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,NULL,"<p style='color:green;'>正解！</p>",NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","14","113172","0.0-2.0-6.0-0.0","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,"1753","<p>思いついた言葉をすぐに書いている。</p>","1","出力","思いついた言葉をすぐに書いている。","1"
NULL,"feedback_trial","html-keyboard-response","15","113673","0.0-2.0-6.0-1.0","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,NULL,"<p style='color:green;'>正解！</p>",NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","16","116238","0.0-2.0-7.0-0.0","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,"2565","<p>キャラクターの名前を入力している。</p>","1","出力","キャラクターの名前を入力している。","1"
NULL,"feedback_trial","html-keyboard-response","17","116739","0.0-2.0-7.0-1.0","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,NULL,"<p style='color:green;'>正解！</p>",NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","18","119982","0.0-2.0-8.0-0.0","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,"3243","<p>誤字脱字を確認するために、本文を読み直している。</p>","2","修正","誤字脱字を確認するために、本文を読み直している。","1"
NULL,"feedback_trial","html-keyboard-response","19","120483","0.0-2.0-8.0-1.0","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,NULL,"<p style='color:green;'>正解！</p>",NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","20","123466","0.0-2.0-9.0-0.0","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,"2983","<p>内容を読み返して見直している。</p>","3","修正","内容を読み返して見直している。",
NULL,"feedback_trial","html-keyboard-response","21","123966","0.0-2.0-9.0-1.0","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,NULL,"<p style='color:red;'>不正解！もう一度回答してください。</p>",NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","22","126531","0.0-2.0-9.1-0.1","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,"2565","<p>内容を読み返して見直している。</p>","2","修正","内容を読み返して見直している。","1"
NULL,"feedback_trial","html-keyboard-response","23","127033","0.0-2.0-9.1-1.1","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,NULL,"<p style='color:green;'>正解！</p>",NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","24","128981","0.0-2.0-10.0-0.0","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,"1948","<p>「ある日」という言葉を打ち込んでいる。</p>","1","出力","「ある日」という言葉を打ち込んでいる。","1"
NULL,"feedback_trial","html-keyboard-response","25","129482","0.0-2.0-10.0-1.0","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,NULL,"<p style='color:green;'>正解！</p>",NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","26","131123","0.0-2.0-11.0-0.0","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,"1641","<p>何となく窓の外を見ていた。</p>","3","その他","何となく窓の外を見ていた。","1"
NULL,"feedback_trial","html-keyboard-response","27","131624","0.0-2.0-11.0-1.0","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,NULL,"<p style='color:green;'>正解！</p>",NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","28","136444","0.0-2.0-12.0-0.0","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,"4820","<p>頭の中の話を形にしている。</p>","0","出力","頭の中の話を形にしている。",
NULL,"feedback_trial","html-keyboard-response","29","136945","0.0-2.0-12.0-1.0","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,NULL,"<p style='color:red;'>不正解！もう一度回答してください。</p>",NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","30","138138","0.0-2.0-12.1-0.1","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,"1193","<p>頭の中の話を形にしている。</p>","1","出力","頭の中の話を形にしている。","1"
NULL,"feedback_trial","html-keyboard-response","31","138639","0.0-2.0-12.1-1.1","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,NULL,"<p style='color:green;'>正解！</p>",NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","32","140974","0.0-2.0-13.0-0.0","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,"2335","<p>何も思いつかずに机の上を眺めていた。</p>","3","その他","何も思いつかずに机の上を眺めていた。","1"
NULL,"feedback_trial","html-keyboard-response","33","141476","0.0-2.0-13.0-1.0","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,NULL,"<p style='color:green;'>正解！</p>",NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","34","144682","0.0-2.0-14.0-0.0","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,"3206","<p>表現をより自然に直している。</p>","2","修正","表現をより自然に直している。","1"
NULL,"feedback_trial","html-keyboard-response","35","145183","0.0-2.0-14.0-1.0","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,NULL,"<p style='color:green;'>正解！</p>",NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","36","147232","0.0-2.0-15.0-0.0","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,"2049","<p>文章が変だったので書き直した。</p>","2","修正","文章が変だったので書き直した。","1"
NULL,"feedback_trial","html-keyboard-response","37","147746","0.0-2.0-15.0-1.0","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,NULL,"<p style='color:green;'>正解！</p>",NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","38","151704","0.0-2.0-16.0-0.0","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,"3957","<p>全体の流れを思い描いている。</p>","0","プランニング","全体の流れを思い描いている。","1"
NULL,"feedback_trial","html-keyboard-response","39","152205","0.0-2.0-16.0-1.0","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,NULL,"<p style='color:green;'>正解！</p>",NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","40","154079","0.0-2.0-17.0-0.0","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,"1874","<p>どんな登場人物がいいか悩んでいる。</p>","0","プランニング","どんな登場人物がいいか悩んでいる。","1"
NULL,"feedback_trial","html-keyboard-response","41","154580","0.0-2.0-17.0-1.0","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,NULL,"<p style='color:green;'>正解！</p>",NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","42","156061","0.0-2.0-18.0-0.0","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,"1481","<p>目を閉じてぼーっとしていた。</p>","3","その他","目を閉じてぼーっとしていた。","1"
NULL,"feedback_trial","html-keyboard-response","43","156569","0.0-2.0-18.0-1.0","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,NULL,"<p style='color:green;'>正解！</p>",NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","44","160011","0.0-2.0-19.0-0.0","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,"3441","<p>自分の書いた文字を眺めていたが、何も考えていなかった。</p>","3","その他","自分の書いた文字を眺めていたが、何も考えていなかった。","1"
NULL,"feedback_trial","html-keyboard-response","45","160512","0.0-2.0-19.0-1.0","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,NULL,"<p style='color:green;'>正解！</p>",NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","46","162845","0.0-2.0-20.0-0.0","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,"2332","<p>書くことをやめて指を回していた。</p>","3","その他","書くことをやめて指を回していた。","1"
NULL,"feedback_trial","html-keyboard-response","47","163345","0.0-2.0-20.0-1.0","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,NULL,"<p style='color:green;'>正解！</p>",NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","48","165451","0.0-2.0-21.0-0.0","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,"2105","<p>ストレッチをして体をほぐした。</p>","3","その他","ストレッチをして体をほぐした。","1"
NULL,"feedback_trial","html-keyboard-response","49","165952","0.0-2.0-21.0-1.0","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,NULL,"<p style='color:green;'>正解！</p>",NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","50","168410","0.0-2.0-22.0-0.0","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,"2458","<p>話の構成を考えている。</p>","0","プランニング","話の構成を考えている。","1"
NULL,"feedback_trial","html-keyboard-response","51","168911","0.0-2.0-22.0-1.0","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,NULL,"<p style='color:green;'>正解！</p>",NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","52","170762","0.0-2.0-23.0-0.0","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,"1850","<p>この話の舞台をどうするか決めている。</p>","0","プランニング","この話の舞台をどうするか決めている。","1"
NULL,"feedback_trial","html-keyboard-response","53","171274","0.0-2.0-23.0-1.0","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,NULL,"<p style='color:green;'>正解！</p>",NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","54","172784","0.0-2.0-24.0-0.0","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,"1509","<p>テーマに合った話を作ろうとしている。</p>","0","プランニング","テーマに合った話を作ろうとしている。","1"
NULL,"feedback_trial","html-keyboard-response","55","173285","0.0-2.0-24.0-1.0","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,NULL,"<p style='color:green;'>正解！</p>",NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","56","175064","0.0-2.0-25.0-0.0","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,"1779","<p>誤字を修正した。</p>","2","修正","誤字を修正した。","1"
NULL,"feedback_trial","html-keyboard-response","57","175564","0.0-2.0-25.0-1.0","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,NULL,"<p style='color:green;'>正解！</p>",NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","58","178033","0.0-2.0-26.0-0.0","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,"2469","<p>タイマーの残り時間を確認した。</p>","3","その他","タイマーの残り時間を確認した。","1"
NULL,"feedback_trial","html-keyboard-response","59","178534","0.0-2.0-26.0-1.0","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,NULL,"<p style='color:green;'>正解！</p>",NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","60","181621","0.0-2.0-27.0-0.0","4415810","outline","2025/8/8 11:32:29","2025/8/8 11:35:40",NULL,"3087","<p>物語の終わり方を考えている。</p>","0","プランニング","物語の終わり方を考えている。","1"
